@relation 'cleansed_data-weka.filters.unsupervised.attribute.Remove-R10,14,22_predicted'

@attribute yearID numeric
@attribute G numeric
@attribute R numeric
@attribute H numeric
@attribute 2B numeric
@attribute 3B numeric
@attribute predictedHR numeric
@attribute HR numeric
@attribute RBI numeric
@attribute salary numeric
@attribute weight numeric
@attribute height numeric
@attribute bats {R,L,B}
@attribute AB numeric
@attribute SO numeric
@attribute BB numeric
@attribute IBB numeric
@attribute SH numeric
@attribute SF numeric
@attribute GIDP numeric
@attribute R_avg numeric
@attribute H_avg numeric
@attribute 2B_avg numeric
@attribute 3B_avg numeric
@attribute HR_avg numeric
@attribute salary_avg numeric
@attribute weight_avg numeric
@attribute height_avg numeric
@attribute AB_avg numeric
@attribute SO_avg numeric
@attribute BB_avg numeric
@attribute IBB_avg numeric
@attribute SH_avg numeric
@attribute SF_avg numeric
@attribute GIDP_avg numeric
@attribute G_avg numeric
@attribute RBI_avg numeric
@attribute num_years_in_league numeric
@attribute age numeric

@data
1990,155,91,179,28,7,20.234203,22,80,180000,195,75,L,597,81,63,12,0,4,12,76,149.5,25.5,3.5,19,124000,195,75,526,82,53.5,10,0.5,4,8,141,70.5,1,21
2004,36,10,15,1,1,4.991891,5,8,303000,225,71,R,66,20,3,1,0,0,1,10,15,1,1,5,303000,225,71,66,20,3,1,0,0,1,36,8,3,25
2002,32,0,0,0,0,-0.49814,0,0,9500000,180,74,R,2,2,0,0,2,0,0,0.8,1.6,0,0,0,6640000,180,74,15.6,7,0.2,0,1,0,0,30.4,0.8,13,35
1990,67,28,53,10,0,6.980889,7,32,100000,205,76,L,248,75,22,3,2,3,8,28,53,10,0,7,100000,205,76,248,75,22,3,2,3,8,67,32,0,23
1988,141,47,124,10,7,0.997848,3,35,535000,155,70,B,493,69,36,10,4,2,3,45.666667,105,13.666667,4.333333,3.666667,287666.666667,155,70,418.333333,60,40.333333,12.666667,4,1,2,131,36,4,29
2010,137,66,126,18,1,7.799295,5,42,2000000,195,70,L,476,64,43,2,2,4,7,52,103.8,17.4,1.8,4,707400,195,70,355.8,43.8,31,1.4,1.8,1.6,7.2,111.8,28.8,5,30
1987,6,1,1,0,0,0.11636,0,0,1200000,174,72,R,12,3,0,0,0,0,0,2,5,0.333333,0.333333,0,1140476.333333,174,72,40.666667,11,0.333333,0,4,0,0.333333,21,1.666667,10,31
2011,131,84,162,24,4,8.584336,6,61,14729364,195,75,R,546,81,46,0,4,5,10,110.25,192.25,30.5,4,15,13759960.25,195,75,613.75,102.625,61.9375,2.3125,5.1875,3.25,15.3125,150.6875,74.3125,16,37
1986,39,10,16,3,0,1.240381,2,7,60000,180,73,B,58,11,12,1,0,0,1,15.2,21.4,3.6,0.4,1.4,384000,180,73,83.8,17.8,21,1,0.2,0.4,1.8,58.4,7.8,10,31
1989,41,2,7,0,0,-0.870269,0,2,1025000,190,73,L,78,32,4,0,14,0,1,4.8,11.6,1.2,0.2,0,406000,190,73,77.4,26.2,3.4,0,9,0,1.2,40.2,3.4,5,29
2003,17,5,8,1,0,0.746672,0,2,300000,200,71,R,40,6,2,0,1,0,1,4.5,10.5,1.5,1,0,251000,200,71,43.5,4.5,1.5,0,0.5,0.5,1.5,25.5,2.5,3,29
2006,34,14,29,9,0,5.591582,4,15,10213898,190,76,L,113,18,8,1,0,1,8,71.133333,124.866667,27.666667,2.266667,21.2,6755330.933333,190,76,442.4,83.533333,47.133333,5.066667,0.133333,3.466667,10.666667,121.4,68.266667,13,34
1994,75,35,77,17,0,4.40153,5,38,2450000,170,70,L,255,51,42,4,0,4,9,56.9,112.1,19.2,3.4,9.8,1040000,170,70,373.8,66.8,62.3,8.3,1.2,4,8.7,115.5,56.9,8,33
1987,132,62,110,26,5,9.341245,10,44,140000,165,71,R,420,91,40,3,6,0,8,67.5,129.5,26.5,4,8.5,100000,165,71,484.5,101.5,41,1.5,12,0.5,9.5,140.5,45.5,1,25
2001,155,106,189,32,12,22.726337,24,101,425000,210,73,B,617,120,52,2,1,5,7,89,158.333333,24.666667,7.666667,17.666667,325000,210,73,550.666667,104,44.333333,2,1,6.333333,12,136.333333,84.333333,3,24
2013,135,49,120,28,1,12.808679,14,55,3500000,220,73,B,485,99,48,4,0,4,13,39.25,91,21.75,0.75,11.625,2329375,220,73,338.125,65.5,26.75,3.25,0.25,3,10.375,100.625,45.125,8,32
2000,60,23,49,13,1,3.831022,6,19,525000,205,74,R,204,40,12,0,5,2,8,19.25,55.75,11.5,1.25,4.75,288750,205,74,222.75,45,13.5,0,3.5,1.5,8,72,24.75,4,31
2010,59,15,35,13,2,6.721823,2,28,1600000,230,74,R,121,28,20,0,2,1,5,17.875,35.625,8.375,0.625,7.25,1076500,230,74,153.875,45,20.125,2,2.375,2.125,3.5,61,22.75,8,33
2010,96,45,110,10,2,0.644865,1,21,2600000,185,71,R,388,46,19,3,2,1,8,63.6,130,16.8,2.6,2.6,1303600,185,71,461,55,42.8,1.2,6.4,2.2,11.4,120.2,33.2,5,31
2007,160,94,172,45,1,29.219838,28,107,12000000,225,74,R,600,101,40,10,0,5,17,74.666667,134.888889,28.666667,2.888889,21.333333,5006111.111111,225,74,497.222222,96,35.222222,3.555556,0.222222,3.555556,14.777778,136.333333,78.777778,10,32
2013,32,3,9,1,0,-1.141885,0,1,5350000,230,76,R,58,18,3,0,11,0,2,3,8.75,1,0,0,2158500,230,76,50,18.25,1.75,0,6.25,0,1.75,27,2.5,6,27
1995,31,3,9,1,0,-0.146005,0,2,447223,195,76,R,48,20,2,0,11,0,1,1.5,4.5,0.5,0,0,306111.5,195,76,34,16.5,1,0,8,0,1.5,23,1,6,30
2012,30,5,16,2,0,0.13629,0,7,480000,220,75,R,70,14,3,0,0,0,1,5,16,2,0,0,480000,220,75,70,14,3,0,0,0,1,30,7,0,27
1999,68,0,0,0,0,-0.061785,0,0,900000,185,74,L,0,0,0,0,0,0,0,0,0,0,0,0,564000,185,74,0.25,0.25,0.25,0,0,0,0,47.25,0,7,29
1998,149,56,141,26,3,10.290798,9,70,2500000,185,72,R,543,86,24,1,3,5,12,50.666667,108.833333,20,3.5,6.833333,772333.333333,185,72,410.666667,72,15.833333,0.333333,4,5,11.833333,123.666667,50.5,5,30
1994,19,0,0,0,0,-0.188533,0,0,350000,185,75,L,1,0,0,0,0,0,0,0,0.333333,0,0,0,247666.666667,185,75,0.666667,0,0,0,0,0,0,48,0.666667,5,32
1992,67,24,38,8,0,2.999753,3,17,387500,170,73,L,145,15,22,0,0,2,3,38.6,80.6,16.8,2.6,3.6,383500,170,73,288.6,36.6,40.4,2.4,2.6,1.8,6.6,96.6,28.2,9,30
1993,83,18,41,10,2,2.272332,1,21,475000,190,73,L,188,30,15,6,0,4,7,16.666667,51.333333,11.333333,1.166667,2.666667,344583.333333,190,73,188.666667,17,9.166667,4.166667,0.333333,3,5.166667,83.833333,25.666667,6,31
1991,34,0,0,0,0,0.059456,0,0,190000,200,79,R,7,5,0,0,0,0,0,0,0,0,0,0,130500,200,79,4.5,2.5,0,0,0,0,0,17.5,0,5,28
1991,124,47,117,18,5,6.351991,7,42,140000,150,70,L,396,54,20,3,5,3,3,44.833333,95.5,13,5.166667,5.833333,177916.666667,150,70,342.333333,58.166667,27.666667,3.166667,3,2,3.166667,108,31.666667,5,27
1999,72,0,0,0,0,-0.066382,0,0,6180000,220,76,R,0,0,0,0,0,0,0,0,0,0,0,0,3420000,220,76,0,0,0,0,0,0,0,65.4,0,8,35
2000,46,11,36,6,1,3.254178,4,22,400000,185,72,R,123,11,14,0,1,0,2,11.8,31.2,7.2,0.8,1.4,261800,185,72,126.6,20,12.2,0.8,1.4,0.4,3.6,49.6,12.6,4,32
1993,136,78,135,23,1,28.732016,30,73,212500,210,74,L,446,99,50,13,0,1,6,49,100.5,16,1,19,176250,210,74,345,76,39,10,0.5,1,6,109.5,47.5,2,26
1988,119,49,101,21,1,10.959412,12,48,600000,162,71,L,337,57,56,3,2,4,10,47.75,100.5,24.25,0.75,11,413987.75,162,71,345.75,56.5,47,1.75,1.75,3.5,10.5,122.25,48.5,11,32
1991,6,0,0,0,0,0.237516,0,1,182500,200,72,L,2,0,0,0,0,0,0,2.75,5.75,0.25,0,0.5,130125,200,72,27,5,0.25,0,1.25,0,0.75,17.75,2,2,25
2009,72,0,0,0,0,-0.01987,0,0,403300,210,73,L,1,1,0,0,0,0,0,0,0,0,0,0,403300,210,73,1,1,0,0,0,0,0,72,0,1,27
1994,112,63,133,27,8,15.246372,16,56,126000,202,71,R,434,78,16,5,0,2,9,38,79,15,4.5,10,117500,202,71,260,47,10,2.5,0.5,1,5,77,33,1,23
2006,12,1,5,1,0,0.038239,0,1,327000,215,72,L,16,2,1,0,0,0,0,1,5,1,0,0,327000,215,72,16,2,1,0,0,0,0,12,1,1,23
2012,148,103,160,31,2,42.028221,43,128,15250000,240,76,L,562,162,60,13,0,9,9,78.5,143,28.833333,3.166667,26.833333,4763638.333333,240,76,470.833333,103.333333,43.833333,7.666667,0.166667,6.333333,7.833333,122.833333,92.166667,5,31
2013,118,82,117,24,0,25.992781,28,73,14000000,205,72,R,452,84,69,2,0,4,13,53.2,80,16.2,1,19.2,4389750,205,72,309.6,65.9,52.7,3.6,1.6,2.7,7.7,92.3,51.4,9,33
1992,117,45,113,18,3,5.743462,4,39,1300000,185,73,L,391,34,28,5,4,1,3,53.142857,114,18.571429,3.857143,5.285714,517857.142857,185,73,408.142857,36.714286,31.428571,4,5.428571,2.571429,6.142857,127.285714,37.285714,9,30
2008,148,100,187,44,0,35.81412,37,116,13870949,230,75,R,524,54,104,34,0,8,16,118.375,191.375,42.75,1.625,39.875,7563595.25,230,75,572.25,63.25,87,19.25,0.125,5.875,19.625,154.875,122.125,7,28
2001,36,9,20,5,1,0.015488,0,6,217500,195,74,R,95,26,13,0,1,2,5,9,20,5,1,0,217500,195,74,95,26,13,0,1,2,5,36,6,1,25
2012,32,0,0,0,0,-0.172509,0,0,3750000,220,75,R,2,1,0,0,2,0,0,1,3,0.5,0,0,1825000,220,75,15.25,4.5,0.75,0,1.75,0,0.25,31.75,0.75,4,28
1994,101,45,82,12,1,8.289797,7,24,133500,190,71,R,327,63,30,12,6,2,8,31.5,61.5,10,1,6,121250,190,71,243.5,45.5,18,6,3,1,5,75,18,1,25
1989,41,16,28,2,0,6.780215,6,15,372500,200,74,R,138,44,3,0,3,0,3,22,44.6,7.6,0,8,237000,200,74,184.2,51.2,9.2,0.2,1.8,0.6,4,54.8,22.2,6,31
2000,153,118,175,42,3,38.156371,44,122,330000,220,75,R,558,110,56,3,0,9,13,51.5,86.25,21.75,1.25,17,227500,220,75,303.5,59.5,33.25,1.25,0,4.5,5.75,88.5,54.75,3,25
2006,32,0,1,0,0,0.260947,0,1,402500,225,74,R,6,3,0,0,0,0,0,0,0.333333,0,0,0,354166.666667,225,74,4,1.666667,0,0,0.333333,0,0,32.666667,0.333333,4,29
2011,13,0,0,0,0,0.296323,0,0,3200000,210,73,R,1,1,0,0,0,0,0,0.25,0.25,0,0,0.25,1658375,210,73,6.5,2.25,0,0,0.75,0,0,20.25,0.25,6,28
1990,12,3,4,1,0,2.382755,2,4,700000,190,74,R,19,5,1,0,0,0,0,35.428571,72.428571,13.142857,0.714286,11.285714,435714.285714,190,74,293.428571,51.857143,41.285714,2.428571,1,2,7.857143,102.428571,43.714286,7,30
1992,67,24,51,9,1,0.938872,1,12,109000,180,69,R,199,27,16,0,11,1,2,24,51,9,1,1,109000,180,69,199,27,16,0,11,1,2,67,12,0,26
2009,29,13,28,3,2,1.2336,4,15,415500,210,73,R,93,26,11,1,1,1,1,19,49.666667,10,1,5.333333,398500,210,73,191.333333,50.666667,13.333333,0.666667,0.333333,1.666667,4.333333,66,33,2,25
2012,43,0,0,0,0,0.056065,0,0,1250000,170,74,R,0,0,0,0,0,0,0,0.181818,0.545455,0.090909,0.090909,0,1188636.363636,170,74,4.909091,2.090909,0.363636,0,0.454545,0,0.090909,39.909091,0.090909,11,34
2002,41,0,0,0,0,0.008994,0,0,3333333,225,80,R,0,0,0,0,0,0,0,0,0,0,0,0,1939166.666667,225,80,0.333333,0,0,0,0.166667,0,0,62.666667,0,10,36
2001,5,1,3,1,0,0.198486,0,1,1100000,215,75,R,12,3,1,0,0,0,0,20.625,53.625,11.0625,0.1875,6.6875,650412.5,215,75,217.0625,40.75,15.9375,3.25,2.25,2.25,6.0625,69.375,30.9375,12,36
2000,27,0,1,1,0,-0.573105,0,0,230000,200,73,R,7,3,0,0,0,0,0,2,3,0.5,0.5,0,190000,200,73,10.5,3.5,1,0,0.5,0,0,41,2,3,26
1988,126,57,116,19,3,5.118125,8,33,305000,160,70,L,429,43,30,2,2,2,3,73.333333,122,27.666667,4.333333,8.666667,200000,160,70,430.333333,55,42.666667,2,4.333333,1.333333,2.666667,135,40.333333,3,25
2005,69,0,0,0,0,-0.035992,0,0,3875000,245,75,R,0,0,0,0,0,0,0,0,0,0,0,0,1450500,245,75,0,0,0,0,0,0,0,53.6,0,6,30
2005,150,70,163,28,1,3.365529,0,53,10571429,181,72,R,601,39,50,0,0,5,26,77.6,157.2,28.4,3,6.7,4382971.6,181,72,520.7,44.2,50.4,3.2,0.9,4.1,12.1,140.2,52.4,9,31
2001,79,0,0,0,0,-0.045299,0,0,1700000,210,75,R,3,3,0,0,0,0,0,0.2,0.6,0,0,0,697000,210,75,8.6,5.2,0,0,0.6,0,0,72.8,0,6,30
1986,149,107,207,47,2,7.855453,8,71,1350000,190,74,L,580,44,105,14,4,4,11,107,223.5,44.5,2.5,8,1175000,190,74,616.5,52.5,100.5,9.5,3.5,3,15.5,155,74.5,4,28
1988,82,26,37,9,1,4.816188,3,18,400000,175,73,R,171,39,23,2,5,1,7,25.5,53.25,10.25,0.25,6,293750,175,73,215.25,39,24.25,2.5,3.25,1.25,5.25,98.5,26,17,38
2007,33,4,6,0,0,0.950565,1,3,391000,220,76,R,55,28,5,0,14,1,0,4,6,0,0,1,391000,220,76,55,28,5,0,14,1,0,33,3,3,26
2014,137,71,107,21,1,23.615905,18,66,10000000,215,75,L,493,149,44,5,1,5,8,76.666667,130.333333,27.333333,2.666667,26.833333,4372083.166667,215,75,519.666667,143,56,8.333333,0.5,4.166667,7.833333,143,83.166667,6,27
2010,81,16,45,11,1,1.109727,1,13,407000,200,70,B,193,47,4,0,0,4,8,16,45,11,1,1,407000,200,70,193,47,4,0,0,4,8,81,13,3,26
2002,128,47,115,26,5,4.085332,9,41,7500000,195,72,R,448,86,52,0,1,7,13,42.2,73.9,15,1.6,10.3,2229899.9,195,72,268.7,52.4,24.6,1,1.3,3.1,5.4,83.2,39.2,9,31
1998,112,46,99,23,1,10.092958,12,43,240000,192,73,L,359,58,43,3,0,3,11,46,98,23,1,11,195000,192,73,354.5,64,41.5,2.5,1,2,11,113,43.5,3,29
2002,33,2,3,0,0,-0.148046,0,0,11000000,185,74,L,5,0,0,0,1,0,0,0.5,1.333333,0.166667,0,0,7998277.833333,185,74,5.833333,1,0,0,0.166667,0,0,32.333333,0.833333,11,34
2007,69,27,54,11,0,6.754179,5,28,925000,190,74,R,189,41,21,4,1,4,0,51.111111,100.111111,21,1.777778,12.666667,1617222.222222,190,74,376.444444,68.666667,30.222222,2.111111,3.777778,3.555556,6.444444,107.555556,54.555556,10,34
2010,15,0,0,0,0,0.076318,0,0,413500,220,74,R,3,3,0,0,0,0,0,0.333333,0,0,0,0,412333.333333,220,74,2.333333,1.666667,0.333333,0,0,0,0,17.333333,0,3,25
1990,54,2,1,1,0,0.224733,0,0,302500,185,74,R,9,5,0,0,0,0,0,0.5,0.25,0.25,0,0,128125,185,74,4,1.5,0,0,0,0,0,31.75,0,4,33
1994,104,40,103,15,0,6.14675,3,31,1100000,167,70,B,350,37,38,12,6,0,11,41.5,96.75,13,2,4.5,509500,167,70,384.75,38.25,45.5,9.5,7.25,3,12.5,136.5,32.25,6,29
2006,23,0,0,0,0,0.178997,0,0,4000000,210,74,R,4,3,0,0,0,0,0,0.363636,0.909091,0.181818,0,0.090909,3442727.272727,210,74,6.181818,2.363636,0.090909,0,0.818182,0,0,37.272727,0.363636,14,40
1996,45,0,0,0,0,0.03046,0,0,700000,185,74,R,4,3,0,0,0,0,0,0,0.166667,0,0,0,340000,185,74,2.5,1.833333,0,0,0.166667,0,0,37.166667,0,5,30
1998,32,3,16,4,0,-1.598092,0,2,2250000,185,70,R,61,12,7,0,7,0,2,4.166667,7.166667,1,0.166667,0,719666.666667,185,70,37.5,9.833333,3.333333,0,4.666667,0.166667,0.5,29.333333,2.166667,5,26
1992,155,74,160,27,0,31.901629,25,112,3650000,190,73,R,627,97,31,8,0,6,29,83.625,171,30.625,2.875,27.375,1729375,190,73,604,74,35.625,5.875,0,8.875,16.5,153.375,102.75,11,33
2012,121,55,90,17,1,19.868523,25,59,2500000,235,75,B,405,139,38,0,0,4,5,28.6,48.8,11,0.8,10,899610,235,75,214,72,18,0.4,0.6,1.2,3,64,30.2,5,27
1992,32,2,1,1,0,0.016524,0,2,375000,175,74,R,55,24,4,0,8,0,1,1,3,0.666667,0,0,235000,175,74,57.666667,28.333333,4,0,8.333333,0,0.333333,33.666667,2,5,28
1997,60,29,57,9,0,8.037236,8,29,150000,185,71,R,223,42,14,0,2,2,6,29,57,9,0,8,150000,185,71,223,42,14,0,2,2,6,60,29,0,22
2013,73,0,0,0,0,-0.005305,0,0,490000,225,78,L,0,0,0,0,0,0,0,0,0,0,0,0,490000,225,78,0,0,0,0,0,0,0,73,0,0,32
1985,156,67,163,34,7,13.21127,13,100,550000,178,72,R,605,79,34,6,0,8,20,67,163,34,7,13,550000,178,72,605,79,34,6,0,8,20,156,100,5,29
2009,33,8,10,1,0,-0.394202,0,3,650000,170,71,L,66,36,6,0,13,1,1,7.5,10.5,1,0.5,0,527500,170,71,68,34,5.5,0,9.5,0.5,1,33.5,4,2,25
2009,126,9,39,6,2,-0.590733,0,9,925000,195,72,L,161,36,14,1,1,1,4,32.333333,69.666667,15,3.333333,3,538666.666667,195,72,287,47,24.333333,1,2.333333,1.666667,6.333333,111.333333,23.666667,5,28
2013,79,19,56,11,1,3.492734,3,25,6487500,230,71,R,252,32,20,6,2,4,2,45.833333,107.666667,22,0.833333,8.833333,2697916.666667,230,71,428.166667,54.333333,28.666667,2,1.666667,4.166667,12.5,119,48,6,30
1989,22,3,7,4,0,0.213713,1,3,68000,195,75,L,31,6,6,0,2,0,1,2.5,6.5,1.666667,0.166667,0.333333,664333.333333,195,75,51.833333,22,2.333333,0,6.333333,0.333333,0.166667,29.166667,2.166667,13,35
2011,39,0,0,0,0,0.044314,0,0,2000000,200,75,R,0,0,0,0,0,0,0,0.076923,0.076923,0.076923,0,0,902884.615385,200,75,0.461538,0.076923,0,0,0.153846,0,0,52.307692,0,15,38
1992,23,0,0,0,0,-0.037307,0,0,1180000,220,76,R,0,0,0,0,0,0,0,0,0,0,0,0,1180000,220,76,0,0,0,0,0,0,0,23,0,4,28
1999,149,107,172,37,11,10.384066,8,69,4950000,150,72,B,586,79,96,5,2,7,11,61,116.2,18.6,6.2,3,1241500,150,72,414.5,66.1,56.4,3,6.5,2.7,6.5,114.3,38.1,9,31
2003,6,0,0,0,0,0.002316,0,0,925000,225,74,L,0,0,0,0,0,0,0,0,0,0,0,0,452500,225,74,1.166667,0.833333,0,0,0,0,0,23,0,5,31
2000,58,21,35,11,0,4.031656,4,19,200000,185,75,R,124,37,10,0,1,2,2,21,35,11,0,4,200000,185,75,124,37,10,0,1,2,2,58,19,3,32
2013,78,0,0,0,0,-0.072153,0,0,3150000,210,76,R,2,0,0,0,0,0,0,0.2,0.2,0,0,0,1402000,210,76,1.2,0.4,0,0,0,0,0,66.2,0,5,34
1998,31,13,25,5,0,8.261923,7,23,3300000,215,74,R,113,30,16,0,0,1,3,27.666667,62,12.166667,0.5,10.5,1222083.333333,215,74,264.5,67.333333,32,2.5,1.5,1.666667,9.5,79.666667,33.5,4,27
1996,28,4,7,1,0,1.078983,2,7,305000,155,71,R,45,12,6,0,3,0,0,24.6,49.4,9,1,3.2,224500,155,71,203,31,19.8,0.6,3.2,1.8,4.8,64.8,20.8,4,27
2007,57,11,13,1,0,0.106608,0,2,400000,195,73,L,65,14,3,0,1,0,1,21.666667,32.333333,4,1.666667,0.666667,346666.666667,195,73,123,22.333333,4.666667,0.333333,3.666667,0,1.333333,90.333333,6,2,28
2007,14,3,12,1,0,3.141195,2,8,2025000,220,74,R,43,4,1,0,0,0,5,40.5,91.5,17.25,0.5,13,994250,220,74,308,38,22.75,1.75,0.5,1.75,11.25,94.5,50.25,6,29
1997,144,86,161,45,2,15.917679,20,70,2700000,175,72,R,572,92,45,2,6,3,9,68,141.8,33,1.8,9.8,714800,175,72,513,67,38.6,2,5.6,2.4,13.6,135.4,53,4,29
1986,158,94,179,39,4,4.216107,4,60,435000,175,70,R,625,31,65,0,18,4,13,76.5,160.5,32.5,2,4.5,353750,175,70,579.5,40.5,60.5,1.5,15,4,13.5,157,58,4,28
1995,40,13,23,2,2,2.388156,2,11,200000,185,72,L,91,18,9,0,0,1,1,14.333333,30.666667,7,1.333333,2.333333,169000,185,72,118.666667,23,13.666667,0,0,0.666667,2.666667,60.666667,13.333333,4,29
2011,28,8,22,2,1,-0.001362,3,13,12922231,215,73,B,95,16,5,0,0,2,4,55.692308,101.384615,20.384615,3.846154,9.538462,5308633.153846,215,73,356.461538,61.153846,39,3,2.153846,3.384615,9.153846,99.615385,50.384615,13,36
2007,12,0,0,0,0,-0.021961,0,0,600000,190,74,R,4,1,0,0,0,0,0,0.333333,0.166667,0.166667,0,0,518750,190,74,1.166667,0.166667,0.166667,0,0,0,0,33.333333,0.166667,12,35
2010,41,9,17,3,0,2.112219,3,8,410000,205,73,L,82,23,6,1,0,2,1,8,16.5,4,0,2.5,410000,205,73,75.5,16.5,7,1,0,1,2,33.5,10.5,2,27
1988,112,39,87,15,0,3.154592,1,35,112500,190,75,L,314,39,60,4,1,3,9,30,74,14,0.5,2,87500,190,75,253,30.5,41,3,1,2,7,98.5,29.5,2,26
1990,143,61,130,21,1,-0.751551,1,50,1975000,150,71,B,512,33,61,4,7,10,8,77.333333,153.5,26.5,3.5,2,1979166.666667,150,71,555.166667,33.833333,70.5,6,10.333333,4.833333,9.333333,153.333333,55.666667,12,36
2010,61,0,0,0,0,-0.010874,0,0,2250000,235,78,L,0,0,0,0,0,0,0,0,0,0,0,0,925500,235,78,0.166667,0.166667,0,0,0,0,0,65.166667,0,6,34
1986,149,94,171,34,1,12.659563,13,83,1650000,180,72,L,551,69,94,9,0,3,14,90.5,177,34,2.5,11.5,1375000,180,72,572,64,85.5,12,0,6.5,14,153.5,87,12,33
1991,97,39,70,16,0,10.496879,11,42,637500,175,72,R,307,69,49,4,4,2,8,34.875,63.875,15.875,0.75,7,450312.5,175,72,252.5,45.75,31.375,1.5,2.5,2.25,6.25,87.25,32,8,33
2013,13,0,0,0,0,0.55953,0,1,20000000,225,78,R,18,17,1,0,1,0,0,1.071429,2.428571,0.142857,0,0,10642261.857143,225,78,19.571429,9.785714,0.285714,0,1.785714,0,0.142857,28.357143,0.857143,15,36
1997,116,40,110,19,0,6.133166,5,36,390000,195,76,L,388,77,39,9,2,2,11,35,99.25,18.25,0.75,5.75,202000,195,76,335.5,52.5,25.5,6.25,1.25,2.75,9.5,100.5,38.5,3,27
2009,124,27,60,17,4,2.690582,1,25,475000,225,71,L,267,56,33,5,3,1,9,14,31.5,9,2.5,0.5,388000,225,71,142,30.5,16.5,2.5,1.5,1,4.5,70.5,13,7,30
2012,123,32,72,10,2,7.551268,6,33,486100,190,73,B,297,84,24,0,5,2,3,17.333333,35.333333,5.666667,1.333333,3.333333,430333.333333,190,73,158.666667,48,12.666667,0,3.666667,1,2,66.666667,16.666667,4,28
2007,32,0,4,0,0,-0.007238,0,0,387500,210,74,R,21,4,0,0,3,0,0,0,4,0,0,0,387500,210,74,21,4,0,0,3,0,0,32,0,4,24
1988,157,90,180,42,3,22.516118,24,103,2305000,185,72,L,589,51,82,15,0,7,15,84.75,154,31.5,3.5,23,1707857.25,185,72,501.75,48,84.25,19.5,0,7,10.75,137.75,91.5,15,35
1989,52,15,32,4,2,1.086004,1,10,68000,188,72,B,106,21,11,0,0,3,1,15,32,4,2,1,68000,188,72,106,21,11,0,0,3,1,52,10,2,29
2007,65,0,0,0,0,-0.022175,0,0,2000000,175,74,R,0,0,0,0,0,0,0,0,0,0,0,0,1227357.142857,175,74,0,0,0,0,0,0,0,50.714286,0,8,31
2011,154,65,148,27,5,7.614318,8,49,441500,215,75,R,584,139,35,2,11,5,9,62,144.5,27,4.5,9,420750,215,75,554.5,124,31.5,2.5,10,6,9,154,57,2,26
2009,159,98,153,26,1,30.485133,36,99,2500000,240,77,R,571,156,91,8,0,6,11,53.833333,84.666667,15,2,15.5,998333.333333,240,77,319.833333,94.833333,45.5,2,0.666667,2.333333,4,100.666667,52.5,7,30
2010,137,62,148,34,1,8.087965,6,59,1150000,185,72,R,514,36,51,1,5,4,15,45.25,107,21.75,2,5.25,590625,185,72,379.75,26.25,33,1.75,6,3,13.25,108,40.75,6,30
1988,11,0,0,0,0,-0.097509,0,0,950000,195,77,R,0,0,0,0,0,0,0,1,2,0.25,0,0.25,775000,195,77,30.5,15,1,0,4,0,0.25,25,1.25,10,32
2003,100,17,39,5,2,4.828102,5,19,334000,175,73,L,180,68,11,0,2,0,4,29,56,10,3,7,267000,175,73,233.5,73.5,12.5,1.5,3.5,1.5,5,117.5,28.5,3,26
2008,5,0,0,0,0,0.045575,0,0,1000000,180,73,R,0,0,0,0,0,0,0,0,0,0,0,0,945000,180,73,0.25,0.25,0,0,0,0,0,44.75,0,5,33
1994,47,17,47,10,0,5.923093,6,31,150000,190,72,R,155,27,9,0,0,2,3,16,43,9.5,0,5,138000,190,72,154,30,7.5,0.5,0.5,2.5,2,58.5,27,2,25
2000,80,37,73,10,5,0.633792,6,25,1100000,155,68,L,267,25,22,1,3,5,2,44.733333,87.933333,11.4,4.4,2.266667,777100,155,68,299.933333,32.933333,23,1.533333,2.266667,2.2,5.866667,84.466667,25.066667,13,37
1996,33,2,8,0,1,-0.503652,0,4,950000,185,70,L,43,12,2,0,11,0,0,3,7.25,1,0.25,0,346250,185,70,40.75,9.5,0.75,0,6.75,0,0.25,27.25,2.75,5,29
2012,66,0,0,0,0,0.000856,0,0,481000,220,75,R,1,1,0,0,0,0,0,0,0,0,0,0,481000,220,75,1,1,0,0,0,0,0,66,0,1,29
2001,128,54,117,25,6,6.787855,6,50,270000,175,74,B,429,81,38,0,5,2,10,49.666667,97.333333,16.666667,6.333333,3,215000,175,74,356.666667,71,28,0,5.666667,1.333333,5,105.333333,30.333333,3,27
2007,68,0,0,0,0,0.004014,0,0,425000,235,78,L,1,1,0,0,0,0,0,0,0,0,0,0,367666.666667,235,78,0.333333,0.333333,0,0,0,0,0,62,0,3,31
2005,31,1,2,1,0,1.082474,1,4,5250000,285,79,L,6,1,0,0,0,0,0,0.5,1.75,0.25,0,0.25,2437500,285,79,5.25,1.25,0.25,0,0,0,0,31.25,1,4,25
1993,32,1,4,2,0,0.02185,0,1,3375000,195,75,R,66,22,2,0,5,0,1,1.4,6,0.4,0,0,1585000,195,75,64.6,17.2,1.6,0,6.4,0.6,0.8,34.6,2.4,15,34
1988,75,31,58,8,0,16.938202,18,43,300000,200,76,R,225,65,16,1,0,5,0,29,54.2,7.6,0,15.4,365000,200,76,227.8,60.6,18.4,0.8,0,3.6,5.2,73.2,37.8,6,30
2001,161,100,147,38,2,36.286975,41,108,1250000,220,77,R,588,158,107,7,0,7,16,81,118.75,28.25,0.75,29.5,475625,220,77,466.75,128.75,76.25,3.5,0,3.25,10.5,130.5,78,3,25
